lat,lon,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,slope,land_cover,elevation,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,demand_5km_MWh,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
38.56034426200008,-121.21439041832232,,CA,,,,,,,,0.0,1.0,60.0,5.710220234844123,"[82869.31156011419, 94428.51742173858, 134132.7196353788, 145306.7564847361, 153600.6710273714, 156254.4927744874, 163710.9138316805, 168131.3482415326, 154990.5534879958, 149536.0235082353, 106232.6489279277, 80448.86326947276]","[102.2570639374306, 119.309506997787, 171.4865570373364, 187.0711922718252, 205.0888985042302, 209.8646525884082, 223.0324511426195, 230.0505085853103, 208.6228356612099, 195.0275269528447, 134.5860226023802, 100.3500595124559]","[3.298614965723568, 4.261053821349536, 5.531824420559238, 6.235706409060839, 6.615770919491297, 6.995488419613607, 7.194595198149017, 7.420984147913236, 6.954094522040331, 6.291210546865959, 4.486200753412673, 3.237098693950191]","[87096.89798254959, 99100.49058476242, 140556.36329698, 152213.814562419, 161018.2190410729, 163720.4557362198, 171504.212558563, 176016.1433368989, 162172.231441189, 156448.0258890756, 111361.8044635289, 84585.35801694506]",1589642.820170671,0.0,0.0,0.0,12251927.0
35.3534694976721,-116.83516134209007,,CA,,,,,,,,4.0,1.0,995.0,6.690120798648549,"[140609.9042438508, 144879.2434507683, 169572.5963816199, 165359.239001305, 164655.1114924981, 155286.0353181543, 152577.5789569016, 161808.5617644909, 163382.018951393, 171476.1486849853, 152419.4288373511, 132573.7393028192]","[172.2310952562621, 179.1875912485004, 217.7296262897389, 214.806764380187, 219.257120898711, 211.0857864325199, 209.8445323661178, 222.9161782802449, 220.6420034742928, 223.2367408988723, 189.7878764048578, 160.9235363196493]","[5.555841782460067, 6.399556830303585, 7.023536331927062, 7.160225479339569, 7.072810351571324, 7.036192881083998, 6.769178463423153, 7.190844460653062, 7.354733449143094, 7.201185190286204, 6.326262546828593, 5.191081816762881]","[147370.6809594223, 152304.0935146992, 177951.5906648627, 173030.6357241952, 172447.8176430078, 162716.4213495902, 159959.0205351232, 169456.680810887, 170849.688800211, 179247.9357736454, 159330.2838746334, 138877.3141893481]",1874599.606386136,0.0,0.0,0.0,0.0
37.58263854116838,-119.20814261492526,,CA,,,,,,,,16.0,,2417.0,6.082905064283772,"[100655.1975517099, 118105.800203509, 154825.2886130707, 144120.0981401255, 144898.3044334996, 150588.1253986326, 155743.0741862835, 158715.896815734, 152661.6172677995, 144527.3794253319, 130645.7401295591, 114447.0743776453]","[125.7600294917849, 148.7856348555108, 198.9213726383863, 191.5314263328781, 195.7759766549771, 208.9492397087562, 219.7988128635565, 222.6495957969182, 207.5784791004928, 191.7759263703478, 166.2252565040703, 143.3381355207775]","[4.056775144896289, 5.313772673411099, 6.416818472206011, 6.384380877762604, 6.315354085644424, 6.964974656958538, 7.090284285921179, 7.182245025707038, 6.919282636683095, 6.18632020549509, 5.54084188346901, 4.623810823250888]","[105721.6085706056, 123975.644145876, 162781.5709910179, 151128.8785976568, 151989.0672984533, 157845.7880074321, 163245.8431689739, 166259.1937985666, 159760.3315379029, 151224.1767837623, 136655.5966272026, 119910.2196207732]",1669933.5965429,0.0,0.0,0.0,0.0
36.76136573566975,-118.94927193061598,,CA,,,,,,,,25.0,,2184.0,6.100129951922213,"[127495.6234455999, 121430.4781630082, 143793.8357611813, 138810.0584934175, 145672.7047467769, 152893.0197463232, 160457.4916246791, 168297.9404832927, 160598.8627595698, 149314.6572915382, 129281.6288897629, 117150.3148330193]","[156.3536789004852, 149.5531959879916, 182.6411988374064, 178.6071896969226, 191.1377940001039, 207.3431416640339, 220.424545500078, 229.4167444893574, 215.8955773350951, 191.0155752885946, 160.838504273244, 144.5748256631085]","[5.043667061305975, 5.341185570999699, 5.891651575400208, 5.953572989897419, 6.165735290325933, 6.911438055467795, 7.110469209679935, 7.40054014481798, 7.196519244503168, 6.161792751244989, 5.361283475774798, 4.663704053648662]","[134099.1404539396, 127387.6915005251, 151406.3034503609, 145504.0795240536, 152807.1184020878, 160230.5236442479, 168133.4597834395, 176185.436844744, 167981.572535805, 156297.2569691432, 135446.9790481885, 122666.8935788385]",1715196.616238167,0.0,0.0,0.0,0.0
33.86735680200792,-117.07245946937358,,CA,,,,,,,,0.0,1.0,433.0,6.14010002237384,"[135001.8069101574, 123204.7477178622, 146659.1067767476, 141152.0153054096, 142569.689447782, 147240.1274735519, 146473.5839322018, 153369.6301277904, 150415.7585218768, 148811.6280925234, 131821.5060571735, 118455.9838485159]","[169.4718895770528, 156.7746198738314, 192.616471286796, 187.079724288518, 192.2603442630202, 202.5885441281426, 202.8298525318505, 213.8051904150046, 205.708660691278, 200.138181419009, 171.0490555610692, 147.4498607644283]","[5.466835147646864, 5.599093566922551, 6.213434557638579, 6.235990809617265, 6.201946589129685, 6.752951470938088, 6.54289846876937, 6.89694162629047, 6.856955356375934, 6.456070368355127, 5.701635185368973, 4.75644712143317]","[141480.7713243837, 128919.9974797777, 153594.7273553672, 147886.4463707175, 149544.0594475745, 154374.9417163778, 153631.6995103467, 160696.3025349161, 157403.6250148486, 155678.2548082256, 137940.9992973516, 124035.1745242134]",1685175.584211593,0.0,0.0,214684.0,2999764.0
34.86461663725625,-118.77669147440976,,CA,,,,,,,,12.0,1.0,1347.0,6.238236524810525,"[126021.9138497612, 117858.7637266511, 145530.6603017405, 146579.8814565163, 155352.0825161586, 157948.9188033942, 160130.598477696, 167827.2266846402, 159256.0810111437, 164090.0232085766, 131482.9035865435, 118910.8692156995]","[154.8691748913689, 146.9825191858019, 184.6593237757389, 189.2077442109212, 204.5610469596265, 212.7373601695591, 220.1562050797101, 230.9112433431283, 213.7989396761229, 211.7920374152788, 164.579369178772, 144.6101158466865]","[4.995779835205447, 5.24937568520721, 5.956752379862546, 6.306924807030707, 6.598743450310533, 7.091245338985305, 7.101813067087422, 7.448749785262205, 7.126631322537429, 6.832001206944478, 5.485978972625734, 4.664842446667308]","[132443.4172236763, 124331.7348301307, 153059.2636195687, 153571.5337901628, 162834.2821276331, 165477.1276349161, 167796.4810998397, 175685.4484083848, 166601.3638776029, 171623.0061582248, 137604.1343369532, 124754.0077980453]",1750989.922838516,0.0,0.0,0.0,0.0
37.32843505375214,-121.45168854560582,,CA,,,,,,,,9.0,1.0,676.0,6.03807069743432,"[102071.3888083383, 117577.1353600449, 124330.8402480114, 147653.2862737016, 157429.4636430875, 164732.989259191, 167828.6864078853, 171958.3517982975, 165081.5764780423, 158845.3711742873, 118304.1312889835, 111546.9405420453]","[124.7187596364302, 145.0128164721191, 156.972488285109, 190.5189230429696, 204.6438192065788, 215.4107458496097, 225.3114446783199, 231.956506205571, 219.4548379237276, 205.4328554746467, 148.1071371405842, 137.3018232521829]","[4.023185794723555, 5.179029159718539, 5.063628654358356, 6.350630768098986, 6.601413522792864, 7.180358194986989, 7.268111118655479, 7.482467942115194, 7.315161264124252, 6.626866305633763, 4.936904571352806, 4.42909107265106]","[107111.1209632424, 123170.2607232465, 130628.5191391136, 154815.7620277856, 164993.0446289481, 172510.4154416202, 175776.4367095009, 179968.3331571759, 172625.2582443474, 166329.8537918123, 123874.3116032538, 116884.9500427942]",1707360.161281915,0.0,0.0,0.0,4414158.0
39.65537466933158,-122.46559872581724,,CA,,,,,,,,13.0,1.0,334.0,5.822509064206293,"[87465.63355980186, 112058.8469908613, 135836.9901371419, 140346.7151441654, 157705.7819736206, 155297.4574175222, 161066.9091337865, 163818.8298021234, 156582.3144498402, 145225.4065674558, 106166.2501621606, 87464.48583508929]","[107.0915367004288, 139.4522349053727, 173.6388048335274, 183.7397785051001, 211.7091982150336, 214.6516641036084, 225.8891596053429, 228.1720368633644, 214.1941056822635, 188.5796633075351, 132.0686508040711, 107.0234208398729]","[3.454565700013833, 4.980436960906169, 5.601251768823465, 6.124659283503336, 6.829328974678504, 7.15505547012028, 7.28674708404332, 7.360388285914981, 7.139803522742117, 6.083214945404359, 4.402288360135702, 3.452368414189447]","[91821.74518990173, 117460.1346265329, 142301.5092799898, 147094.2806793833, 165281.8749544025, 162763.4019408503, 168778.0122152862, 171538.3596969273, 163817.7428425695, 151991.0192904159, 111292.4245063447, 91894.0284225608]",1609035.621173565,0.0,0.0,0.0,0.0
33.73047800109148,-116.92145157019316,,CA,,,,,,,,13.0,1.0,545.0,6.198823160970658,"[136387.6004454702, 119866.0299376826, 149768.6227658103, 142186.1056539547, 141459.5177467637, 144710.7584451858, 145948.8144200566, 153973.3472175381, 154696.9905360248, 147531.8232435627, 130612.5295884772, 118455.8600596927]","[173.8811251351964, 155.2190738394837, 198.0476292243802, 190.2658955390806, 192.0632123483175, 200.6079380374473, 203.1417950059405, 215.2658406138242, 213.6627152418386, 200.9502375745685, 171.2411186734788, 149.1257640102366]","[5.60906855274827, 5.54353835141013, 6.38863320078646, 6.342196517969355, 6.195587495107016, 6.68693126791491, 6.552961129223887, 6.944059374639489, 7.122090508061286, 6.482265728211887, 5.708037289115961, 4.810508516459245]","[142768.6885306093, 125435.025169937, 156783.2344580387, 148962.2242902307, 148390.9488541816, 151752.6546305086, 153087.6558063413, 161322.902792687, 161842.7509480261, 154349.9773222634, 136681.3163418247, 124022.5844745501]",1685598.000060223,0.0,0.0,0.0,214684.0
39.36206295308208,-122.27144571258526,,CA,,,,,,,,5.0,1.0,53.0,5.712923231318327,"[82100.73532863865, 107730.6712261667, 134294.8073202776, 144379.0170820991, 156827.577544383, 144381.446395649, 157474.7183590815, 160391.4719250701, 155296.491205375, 142443.4160730915, 101904.6491955067, 84699.2135863671]","[100.8952144415265, 134.6008563086502, 171.1366046109746, 189.1215594637608, 210.0269974937067, 201.7819304826208, 221.1130160744364, 223.9335304114719, 213.7267605329835, 188.4903797854539, 127.3512267255026, 104.2084628270505]","[3.254684336823435, 4.807173439594651, 5.520535632612084, 6.304051982125361, 6.775064435280862, 6.726064349420692, 7.132677937885045, 7.223662271337805, 7.124225351099449, 6.080334831788835, 4.245040890850087, 3.361563317001629]","[86271.12654532309, 112944.2059280141, 140728.4023237838, 151264.6438933395, 164365.5764216107, 151409.838472602, 165040.3279558362, 167984.7586540098, 162483.4506439835, 149037.3141662525, 106855.7674830905, 88952.02819677143]",1571924.215241709,0.0,0.0,0.0,0.0
41.70855668307815,-120.6103588216006,,CA,,,,,,,,0.0,1.0,1540.0,5.552551254391035,"[90739.35186909347, 98502.20892204333, 135985.151773966, 148606.2662366305, 150393.60040482, 157116.4841545153, 169909.4071708966, 167035.0791954723, 163347.3172491325, 145441.1230641501, 86875.41110723266, 80001.25488986236]","[106.8667981007928, 118.6606056509201, 167.7134306147438, 187.8600324859835, 193.4590561278173, 206.2276729570013, 229.5546627000028, 224.2775415063724, 214.2172214499843, 181.4133625265623, 104.3457856753179, 94.48423676594864]","[3.447316067767511, 4.237878773247147, 5.410110664991735, 6.262001082866117, 6.24061471380056, 6.874255765233378, 7.404989119354929, 7.23475940343137, 7.140574048332811, 5.852043952469751, 3.478192855843929, 3.047878605353182]","[95417.7363547058, 103939.4992464079, 143239.2479558663, 156253.8473559086, 157707.587289776, 164609.4886744194, 177931.270835433, 174910.3697222496, 170871.7367389562, 152557.4153392696, 91231.99670634838, 83997.20170526904]",1593952.656037817,0.0,0.0,0.0,0.0
40.339768673913774,-122.46559872581724,,CA,,,,,,,,3.0,1.0,194.0,5.535960358383146,"[85118.69766668424, 85366.58101045687, 112951.7371516704, 134360.7200988028, 152247.6395712933, 145408.230992224, 157513.1019806031, 157678.8837750748, 146600.5041964347, 136318.4179064044, 102202.2518370029, 81468.43443717563]","[106.0371394957958, 108.1924025917194, 146.1708947950052, 179.3384688821111, 207.4499132670379, 206.208026702499, 225.3958729129876, 224.4062284934333, 205.6271418492929, 181.5123364899868, 131.4378426307833, 101.9218927375612]","[3.420552886961156, 3.864014378275692, 4.715190154677588, 5.977948962737037, 6.691932686033481, 6.8736008900833, 7.270834610096373, 7.238910596562365, 6.854238061643097, 5.855236660967316, 4.381261421026108, 3.287802991534233]","[89378.92291754404, 89678.05084380602, 118570.0831611283, 140887.724166379, 159621.4366226925, 152535.1784261439, 165116.3511187092, 165179.3391897354, 153468.4268516039, 142685.2133363652, 107178.7846037768, 85596.85976183494]",1497235.200623828,0.0,0.0,0.0,746733.0
34.414872005673665,-118.49624823307472,,CA,,,,,,,,1.0,1.0,411.0,6.236956200530034,"[130367.9655063502, 123117.2444481219, 146226.32007257, 147012.0220432899, 148844.1210585162, 146439.4965733685, 152755.1796996783, 159285.441876763, 152271.2497689157, 151482.9864535534, 141659.1874987698, 136779.2386812684]","[162.4807560338942, 155.1963366950827, 188.1806217226601, 190.8128865221859, 199.2169077543184, 199.4264955502571, 209.8233252785564, 219.5441587102129, 207.1872739498101, 199.4326150185389, 178.0070118432444, 168.3633496579456]","[5.241314710770779, 5.542726310538668, 6.070342636214842, 6.360429550739529, 6.426351863042529, 6.647549851675238, 6.768494363824399, 7.082069635813318, 6.90624246499367, 6.43331016188835, 5.93356706144148, 5.431075795417599]","[136447.3172467864, 129170.8356773994, 153345.9901998326, 153947.0679469046, 156086.9250243745, 153544.8991063222, 160147.9003121464, 166829.271736128, 159340.2264766766, 158462.2852480582, 148137.7763400422, 143150.6097728092]",1736240.453681165,0.0,0.0,0.0,24905474.0
39.45983352516525,-122.9186224233585,,CA,,,,,,,,22.0,1.0,782.0,5.756814430923836,"[90517.42120721239, 102451.821449695, 120852.6958211432, 142723.7329295369, 149601.8657220936, 147401.3929918851, 156335.0112254167, 160904.7877762661, 152434.5696146421, 140251.8203618306, 95344.76494748278, 79548.67678359951]","[114.1623173748507, 131.7951078422477, 157.5265077298041, 190.5405517095509, 204.498230565582, 210.5238966039417, 227.135581009161, 232.5772574124669, 217.6853353106536, 191.940256367738, 124.3950096772883, 99.86251917866458]","[3.682655399188732, 4.70696813722313, 5.081500249348518, 6.351351723651695, 6.596717115018775, 7.01746322013139, 7.326954226101968, 7.502492174595706, 7.256177843688453, 6.19162117315284, 4.146500322576276, 3.221371586408535]","[94988.21207714378, 107436.2043469912, 126792.0373480063, 149554.2922154165, 156873.6482056393, 154598.4805715057, 163890.2245861232, 168508.7090917523, 159519.8955835723, 146763.6310858277, 100055.158518127, 83612.96063323507]",1538368.560830807,0.0,0.0,0.0,0.0
38.697223062916514,-121.86156712909552,,CA,,,,,,,,3.0,1.0,24.0,5.911389114489588,"[92321.94850586778, 110648.1389097257, 138507.7945619209, 148560.0193684635, 163264.5608408469, 156591.9581513136, 164568.0654226948, 167081.0958960219, 158902.4045188402, 144565.3288154561, 106659.6112616068, 95505.86831454262]","[112.0997366650467, 137.6657085743348, 176.9090757164891, 192.3535833428806, 217.4776885906164, 210.8168254987773, 225.7830227915595, 229.196270731338, 216.2927905821822, 189.0525807808959, 134.5217683824995, 116.9849693260454]","[3.616120537582152, 4.916632449083387, 5.70674437795126, 6.411786111429352, 7.015409309374723, 7.027227516625911, 7.283323315856758, 7.393428088107676, 7.209759686072741, 6.098470347770836, 4.484058946083318, 3.773708687936947]","[96884.77590471666, 115987.5004907197, 145097.7970277508, 155613.0084433662, 171045.5716597091, 164067.2584320829, 172396.9613513746, 174921.9400269485, 166213.2718487628, 151244.2208838953, 111789.5310854891, 100258.4490037984]",1647176.794567307,0.0,0.0,0.0,10622383.0
34.70818372192318,-117.5686282809664,,CA,,,,,,,,5.0,1.0,1087.0,6.737371055556399,"[144027.0171942155, 141592.305226759, 170858.6145103101, 166792.7438089228, 165278.0172872481, 158815.6529713454, 150575.2516162057, 161615.1676358035, 163709.7080030142, 171742.9064863072, 145593.8987251991, 135899.9112558107]","[177.5575544135804, 176.7546719683286, 219.7757087801832, 218.1250510587691, 220.6987694527188, 218.4179890880064, 208.9064154355014, 223.5831419111672, 220.5849311185251, 225.0513224691477, 184.8744630554376, 164.9672655368881]","[5.727663045599368, 6.312666856011737, 7.089538992909134, 7.270835035292304, 7.119315143636091, 7.280599636266881, 6.738916626951659, 7.212359416489263, 7.35283103728417, 7.259720079649926, 6.162482101847922, 5.321524694738326]","[151008.1609979041, 148867.3615985399, 179354.4012961698, 174483.2822362428, 173112.4479376401, 166375.6955902299, 157888.7725146619, 169251.3086319447, 171234.8991446536, 179516.9350215266, 152324.0254944489, 142219.8822162442]",1876501.194721138,0.0,0.0,0.0,0.0
35.275253040005566,-116.42528275860036,,CA,,,,,,,,3.0,1.0,534.0,6.75726316413227,"[142639.1904309675, 143513.7028711172, 171845.9149802609, 162223.9081573864, 168034.057812695, 154517.3223971026, 150839.2204041487, 159900.5021214086, 163431.3754980076, 168737.2367477316, 146226.7556887869, 137286.1605327119]","[177.0496346613623, 180.5189801474785, 222.0471508769225, 213.6771855220699, 225.8325766242429, 214.6073333306531, 212.3435016477269, 222.9566098179767, 223.5615161456907, 222.0211713572816, 183.635514778698, 168.2600178530152]","[5.711278537463299, 6.44710643383852, 7.162811318610403, 7.122572850735664, 7.284921826588481, 7.153577777688437, 6.849790375733125, 7.192148703805701, 7.452050538189689, 7.16197326958973, 6.1211838259566, 5.427742511387587]","[149301.9336575323, 150651.98501213, 180104.5746583082, 169810.7708012861, 175946.7031554452, 161919.4692469083, 158161.8120336763, 167459.5878957492, 170912.187303247, 176374.4064497872, 152865.2304765709, 143538.061032885]",1869195.347642323,0.0,0.0,0.0,0.0
